fra;vaccin;jour;n_dose1;n_dose2;n_dose3;n_dose4;n_complet;n_rappel;n_2_rappel;n_rappel_biv;n_3_rappel;n_cum_dose1;n_cum_dose2;n_cum_dose3;n_cum_dose4;n_cum_complet;n_cum_rappel;n_cum_2_rappel;n_cum_rappel_biv;n_cum_3_rappel
FR;2;2021-05-02;6642;9160;2;0;9506;0;0;0;0;1267734;647575;795;1;700756;0;0;0;0
FR;2;2021-05-03;20026;19127;40;0;20334;0;0;0;0;1287760;666702;835;1;721090;0;0;0;0
FR;2;2021-05-04;18288;29200;33;0;30346;0;0;0;0;1306048;695902;868;1;751436;0;0;0;0
FR;2;2021-05-05;18385;29524;48;0;30822;0;0;0;0;1324433;725426;916;1;782258;0;0;0;0
FR;2;2021-05-06;23553;35412;132;0;36985;0;0;0;0;1347986;760838;1048;1;819243;0;0;0;0
FR;2;2021-05-07;25349;33241;97;0;35100;0;0;0;0;1373335;794079;1145;1;854343;0;0;0;0
FR;2;2021-05-08;21343;10701;15;0;11788;0;0;0;0;1394678;804780;1160;1;866131;0;0;0;0
FR;2;2021-05-09;13170;7609;7;0;8284;0;0;0;0;1407848;812389;1167;1;874415;0;0;0;0
FR;2;2021-05-10;32949;21716;50;0;23573;0;0;0;0;1440797;834105;1217;1;897988;0;0;0;0
FR;2;2021-05-11;43616;20904;101;0;23529;0;0;0;0;1484413;855009;1318;1;921517;0;0;0;0
FR;2;2021-05-12;50070;19637;143;0;22519;0;0;0;0;1534483;874646;1461;1;944036;0;0;0;0
FR;2;2021-05-13;51301;5597;31;0;8465;0;0;0;0;1585784;880243;1492;1;952501;0;0;0;0
FR;2;2021-05-14;61361;12884;132;0;16538;0;0;0;0;1647145;893127;1624;1;969039;0;0;0;0
FR;2;2021-05-15;65938;7100;40;0;10650;0;0;0;0;1713083;900227;1664;1;979689;0;0;0;0
FR;2;2021-05-16;43588;2573;10;0;4944;0;0;0;0;1756671;902800;1674;1;984633;0;0;0;0
FR;2;2021-05-17;44756;12447;114;0;15354;0;0;0;0;1801427;915247;1788;1;999987;0;0;0;0
FR;2;2021-05-18;54650;12291;190;0;15974;0;0;0;0;1856077;927538;1978;1;1015961;0;0;0;0
FR;2;2021-05-19;57180;10459;281;0;14499;0;0;0;0;1913257;937997;2259;1;1030460;0;0;0;0
FR;2;2021-05-20;63452;10804;288;0;14899;0;0;0;0;1976709;948801;2547;1;1045359;0;0;0;0
FR;2;2021-05-21;64306;11602;230;0;16027;0;0;0;0;2041015;960403;2777;1;1061386;0;0;0;0
FR;2;2021-05-22;61488;4530;65;0;8500;0;0;0;0;2102503;964933;2842;1;1069886;0;0;0;0
FR;2;2021-05-23;37537;575;22;0;2912;0;0;0;0;2140040;965508;2864;1;1072798;0;0;0;0
FR;2;2021-05-24;17248;2052;35;0;3259;0;0;0;0;2157288;967560;2899;1;1076057;0;0;0;0
FR;2;2021-05-25;21121;12253;241;0;13854;0;0;0;0;2178409;979813;3140;1;1089911;0;0;0;0
FR;2;2021-05-26;19946;11539;230;0;13069;0;0;0;0;2198355;991352;3370;1;1102980;0;0;0;0
FR;2;2021-05-27;23001;12663;182;0;14399;0;0;0;0;2221356;1004015;3552;1;1117379;0;0;0;0
FR;2;2021-05-28;29398;15044;190;0;17224;0;0;0;0;2250754;1019059;3742;1;1134603;0;0;0;0
FR;2;2021-05-29;30425;8196;58;0;10104;0;0;0;0;2281179;1027255;3800;1;1144707;0;0;0;0
FR;2;2021-05-30;4648;1819;6;0;2154;0;0;0;0;2285827;1029074;3806;1;1146861;0;0;0;0
FR;2;2021-05-31;28590;18741;184;0;20820;0;0;0;0;2314417;1047815;3990;1;1167681;0;0;0;0
FR;2;2021-06-01;45745;19916;225;0;23152;0;0;0;0;2360162;1067731;4215;1;1190833;0;0;0;0
FR;2;2021-06-02;37483;19311;182;0;22317;0;0;0;0;2397645;1087042;4397;1;1213150;0;0;0;0
FR;2;2021-06-03;51284;23118;161;0;26972;0;0;0;0;2448929;1110160;4558;1;1240122;0;0;0;0
FR;2;2021-06-04;65519;24092;217;0;29057;0;0;0;0;2514448;1134252;4775;1;1269179;0;0;0;0
FR;2;2021-06-05;34607;24109;52;0;26964;0;0;0;0;2549055;1158361;4827;1;1296143;0;0;0;0
FR;2;2021-06-06;4958;6194;10;0;6613;0;0;0;0;2554013;1164555;4837;1;1302756;0;0;0;0
FR;2;2021-06-07;28177;23017;150;0;25433;0;0;0;0;2582190;1187572;4987;1;1328189;0;0;0;0
FR;2;2021-06-08;46379;22943;143;0;26909;0;0;0;0;2628569;1210515;5130;1;1355098;0;0;0;0
FR;2;2021-06-09;34298;20999;107;0;24131;0;0;0;0;2662867;1231514;5237;1;1379229;0;0;0;0
FR;2;2021-06-10;42644;19082;96;1;23004;0;0;0;0;2705511;1250596;5333;2;1402233;0;0;0;0
FR;2;2021-06-11;55306;25134;134;0;30233;0;0;0;0;2760817;1275730;5467;2;1432466;0;0;0;0
FR;2;2021-06-12;30567;19801;53;0;22655;0;0;0;0;2791384;1295531;5520;2;1455121;0;0;0;0
FR;2;2021-06-13;3333;9197;13;0;9586;0;0;0;0;2794717;1304728;5533;2;1464707;0;0;0;0
FR;2;2021-06-14;25304;24119;92;0;26699;0;0;0;0;2820021;1328847;5625;2;1491406;0;0;0;0
FR;2;2021-06-15;39049;22820;154;0;26568;0;0;0;0;2859070;1351667;5779;2;1517974;0;0;0;0
FR;2;2021-06-16;30169;21371;135;0;24524;0;0;0;0;2889239;1373038;5914;2;1542498;0;0;0;0
FR;2;2021-06-17;36913;25738;150;0;29600;0;0;0;0;2926152;1398776;6064;2;1572098;0;0;0;0
FR;2;2021-06-18;46860;28884;123;0;33587;0;0;0;0;2973012;1427660;6187;2;1605685;0;0;0;0
FR;2;2021-06-19;24527;24940;39;0;27714;0;0;0;0;2997539;1452600;6226;2;1633399;0;0;0;0
FR;2;2021-06-20;3745;10058;9;0;10557;0;0;0;0;3001284;1462658;6235;2;1643956;0;0;0;0
FR;2;2021-06-21;17538;42862;88;0;44874;0;0;0;0;3018822;1505520;6323;2;1688830;0;0;0;0
FR;2;2021-06-22;28367;49617;110;0;53046;0;0;0;0;3047189;1555137;6433;2;1741876;0;0;0;0
FR;2;2021-06-23;21790;49613;107;1;52462;1;0;0;0;3068979;1604750;6540;3;1794338;1;0;0;0
FR;2;2021-06-24;28381;50319;134;0;54050;0;0;0;0;3097360;1655069;6674;3;1848388;1;0;0;0
FR;2;2021-06-25;33402;60489;129;0;64878;0;0;0;0;3130762;1715558;6803;3;1913266;1;0;0;0
FR;2;2021-06-26;16396;59357;54;1;61749;0;0;0;0;3147158;1774915;6857;4;1975015;1;0;0;0
FR;2;2021-06-27;2566;29316;22;1;29898;0;0;0;0;3149724;1804231;6879;5;2004913;1;0;0;0
FR;2;2021-06-28;12641;54341;84;0;56317;0;0;0;0;3162365;1858572;6963;5;2061230;1;0;0;0
FR;2;2021-06-29;19857;60000;178;0;62943;0;0;0;0;3182222;1918572;7141;5;2124173;1;0;0;0
FR;2;2021-06-30;16337;58036;253;17;60720;0;0;0;0;3198559;1976608;7394;22;2184893;1;0;0;0
FR;2;2021-07-01;20497;59874;228;0;63201;0;0;0;0;3219056;2036482;7622;22;2248094;1;0;0;0
FR;2;2021-07-02;24083;62161;184;0;66375;0;0;0;0;3243139;2098643;7806;22;2314469;1;0;0;0
FR;2;2021-07-03;12123;57146;153;0;59485;0;0;0;0;3255262;2155789;7959;22;2373954;1;0;0;0
FR;2;2021-07-04;1961;23303;18;0;23870;0;0;0;0;3257223;2179092;7977;22;2397824;1;0;0;0
FR;2;2021-07-05;9179;29257;106;0;30893;0;0;0;0;3266402;2208349;8083;22;2428717;1;0;0;0
FR;2;2021-07-06;14584;36279;135;0;38958;0;0;0;0;3280986;2244628;8218;22;2467675;1;0;0;0
FR;2;2021-07-07;14421;33663;140;0;36416;0;0;0;0;3295407;2278291;8358;22;2504091;1;0;0;0
FR;2;2021-07-08;19723;40327;162;0;43984;0;0;0;0;3315130;2318618;8520;22;2548075;1;0;0;0
FR;2;2021-07-09;27105;54335;202;1;59486;0;0;0;0;3342235;2372953;8722;23;2607561;1;0;0;0
FR;2;2021-07-10;13389;33708;107;0;36392;0;0;0;0;3355624;2406661;8829;23;2643953;1;0;0;0
FR;2;2021-07-11;1811;4344;16;0;4771;0;0;0;0;3357435;2411005;8845;23;2648724;1;0;0;0
FR;2;2021-07-12;12971;37264;119;0;39919;0;0;0;0;3370406;2448269;8964;23;2688643;1;0;0;0
FR;2;2021-07-13;37120;53146;152;0;60280;0;0;0;0;3407526;2501415;9116;23;2748923;1;0;0;0
FR;2;2021-07-14;6628;3540;15;0;4887;0;0;0;0;3414154;2504955;9131;23;2753810;1;0;0;0
FR;2;2021-07-15;47244;47014;156;0;55210;0;0;0;0;3461398;2551969;9287;23;2809020;1;0;0;0
FR;2;2021-07-16;64320;55754;188;0;66736;0;0;0;0;3525718;2607723;9475;23;2875756;1;0;0;0
FR;2;2021-07-17;31603;23918;96;0;29375;0;0;0;0;3557321;2631641;9571;23;2905131;1;0;0;0
FR;2;2021-07-18;6090;4807;19;0;5952;0;0;0;0;3563411;2636448;9590;23;2911083;1;0;0;0
FR;2;2021-07-19;33007;28599;94;0;34212;0;0;0;0;3596418;2665047;9684;23;2945295;1;0;0;0
FR;2;2021-07-20;51999;44522;155;0;53157;0;0;0;0;3648417;2709569;9839;23;2998452;1;0;0;0
FR;2;2021-07-21;45256;34624;93;0;42126;0;0;0;0;3693673;2744193;9932;23;3040578;1;0;0;0
FR;2;2021-07-22;56280;41082;128;1;50355;0;0;0;0;3749953;2785275;10060;24;3090933;1;0;0;0
FR;2;2021-07-23;68305;48968;170;0;60256;0;0;0;0;3818258;2834243;10230;24;3151189;1;0;0;0
FR;2;2021-07-24;36178;21614;82;0;27471;0;0;0;0;3854436;2855857;10312;24;3178660;1;0;0;0
FR;2;2021-07-25;6751;2608;10;0;3866;0;0;0;0;3861187;2858465;10322;24;3182526;1;0;0;0
FR;2;2021-07-26;36320;22335;91;1;27838;0;0;0;0;3897507;2880800;10413;25;3210364;1;0;0;0
FR;2;2021-07-27;62392;34563;180;0;43711;0;0;0;0;3959899;2915363;10593;25;3254075;1;0;0;0
FR;2;2021-07-28;55327;26425;132;0;34511;0;0;0;0;4015226;2941788;10725;25;3288586;1;0;0;0
FR;2;2021-07-29;68481;32794;189;0;42475;0;0;0;0;4083707;2974582;10914;25;3331061;1;0;0;0
FR;2;2021-07-30;74468;37814;222;1;48604;0;0;0;0;4158175;3012396;11136;26;3379665;1;0;0;0
FR;2;2021-07-31;34778;16207;105;0;21406;0;0;0;0;4192953;3028603;11241;26;3401071;1;0;0;0
FR;2;2021-08-01;5416;2260;19;0;3123;0;0;0;0;4198369;3030863;11260;26;3404194;1;0;0;0
FR;2;2021-08-02;35899;16150;101;0;21053;0;0;0;0;4234268;3047013;11361;26;3425247;1;0;0;0
FR;2;2021-08-03;55988;28261;143;0;35464;0;0;0;0;4290256;3075274;11504;26;3460711;1;0;0;0
FR;2;2021-08-04;46638;20828;128;1;26936;0;0;0;0;4336894;3096102;11632;27;3487647;1;0;0;0
FR;2;2021-08-05;54642;31563;215;0;38739;0;0;0;0;4391536;3127665;11847;27;3526386;1;0;0;0
FR;2;2021-08-06;58099;42399;242;1;50227;0;0;0;0;4449635;3170064;12089;28;3576613;1;0;0;0
FR;2;2021-08-07;25152;17627;89;0;21317;0;0;0;0;4474787;3187691;12178;28;3597930;1;0;0;0
FR;2;2021-08-08;3840;3653;21;0;4311;0;0;0;0;4478627;3191344;12199;28;3602241;1;0;0;0
FR;2;2021-08-09;29308;21022;92;0;24848;0;0;0;0;4507935;3212366;12291;28;3627089;1;0;0;0
FR;2;2021-08-10;45014;33467;155;0;39228;0;0;0;0;4552949;3245833;12446;28;3666317;1;0;0;0
FR;2;2021-08-11;35277;25144;151;0;29743;0;0;0;0;4588226;3270977;12597;28;3696060;1;0;0;0
FR;2;2021-08-12;41905;35692;163;0;41228;0;0;0;0;4630131;3306669;12760;28;3737288;1;0;0;0
FR;2;2021-08-13;42608;37354;218;0;43041;0;0;0;0;4672739;3344023;12978;28;3780329;1;0;0;0
FR;2;2021-08-14;18524;22131;94;0;24762;0;0;0;0;4691263;3366154;13072;28;3805091;1;0;0;0
FR;2;2021-08-15;3865;3796;17;0;4382;0;0;0;0;4695128;3369950;13089;28;3809473;1;0;0;0
FR;2;2021-08-16;25095;27123;111;0;30446;0;0;0;0;4720223;3397073;13200;28;3839919;1;0;0;0
FR;2;2021-08-17;38270;43396;207;2;48380;0;0;0;0;4758493;3440469;13407;30;3888299;1;0;0;0
FR;2;2021-08-18;32254;36352;195;1;40693;0;0;0;0;4790747;3476821;13602;31;3928992;1;0;0;0
FR;2;2021-08-19;37436;46575;224;0;51775;0;0;0;0;4828183;3523396;13826;31;3980767;1;0;0;0
FR;2;2021-08-20;40568;55648;271;1;61573;0;0;0;0;4868751;3579044;14097;32;4042340;1;0;0;0
FR;2;2021-08-21;18122;24322;117;0;27114;0;0;0;0;4886873;3603366;14214;32;4069454;1;0;0;0
FR;2;2021-08-22;2909;4319;22;1;4851;1;0;0;0;4889782;3607685;14236;33;4074305;2;0;0;0
FR;2;2021-08-23;19250;35149;131;1;38039;0;0;0;0;4909032;3642834;14367;34;4112344;2;0;0;0
FR;2;2021-08-24;31952;56036;236;0;60693;0;0;0;0;4940984;3698870;14603;34;4173037;2;0;0;0
FR;2;2021-08-25;25934;43456;251;0;47405;0;0;0;0;4966918;3742326;14854;34;4220442;2;0;0;0
FR;2;2021-08-26;32362;55848;388;0;60586;0;0;0;0;4999280;3798174;15242;34;4281028;2;0;0;0
FR;2;2021-08-27;37003;65679;477;2;71403;0;0;0;0;5036283;3863853;15719;36;4352431;2;0;0;0
FR;2;2021-08-28;17819;28556;300;0;31616;0;0;0;0;5054102;3892409;16019;36;4384047;2;0;0;0
FR;2;2021-08-29;2656;5012;47;0;5623;0;0;0;0;5056758;3897421;16066;36;4389670;2;0;0;0
FR;2;2021-08-30;18418;37729;399;0;40148;756;0;0;0;5075176;3935150;16465;36;4429818;758;0;0;0
FR;2;2021-08-31;28077;57516;887;4;60947;1558;0;0;0;5103253;3992666;17352;40;4490765;2316;0;0;0
FR;2;2021-09-01;21595;39878;1309;0;42256;2129;0;0;0;5124848;4032544;18661;40;4533021;4445;0;0;0
FR;2;2021-09-02;25486;48669;1963;2;50944;3369;0;0;0;5150334;4081213;20624;42;4583965;7814;0;0;0
FR;2;2021-09-03;33414;64576;2988;3;67538;4886;1;0;0;5183748;4145789;23612;45;4651503;12700;1;0;0
FR;2;2021-09-04;16833;27763;1443;1;29553;2386;0;0;0;5200581;4173552;25055;46;4681056;15086;1;0;0
FR;2;2021-09-05;2265;3585;266;0;3941;412;0;0;0;5202846;4177137;25321;46;4684997;15498;1;0;0
FR;2;2021-09-06;14045;28693;1771;1;29758;2945;0;0;0;5216891;4205830;27092;47;4714755;18443;1;0;0
FR;2;2021-09-07;21111;41110;3022;13;42260;4945;0;0;0;5238002;4246940;30114;60;4757015;23388;1;0;0
FR;2;2021-09-08;17248;31922;2735;6;32738;4499;0;0;0;5255250;4278862;32849;66;4789753;27887;1;0;0
FR;2;2021-09-09;20982;40485;4437;3;41229;6842;0;0;0;5276232;4319347;37286;69;4830982;34729;1;0;0
FR;2;2021-09-10;28203;51318;5286;4;51885;8980;1;0;0;5304435;4370665;42572;73;4882867;43709;2;0;0
FR;2;2021-09-11;13655;22459;2405;5;23131;3990;0;0;0;5318090;4393124;44977;78;4905998;47699;2;0;0
FR;2;2021-09-12;1824;2771;292;0;2965;509;0;0;0;5319914;4395895;45269;78;4908963;48208;2;0;0
FR;2;2021-09-13;11659;21440;2474;4;21700;4052;0;0;0;5331573;4417335;47743;82;4930663;52260;2;0;0
FR;2;2021-09-14;18579;32719;5092;13;31679;9054;2;0;0;5350152;4450054;52835;95;4962342;61314;4;0;0
FR;2;2021-09-15;14917;28227;5168;3;26926;7749;9;0;0;5365069;4478281;58003;98;4989268;69063;13;0;0
FR;2;2021-09-16;16079;32800;6737;12;30181;10541;4;0;0;5381148;4511081;64740;110;5019449;79604;17;0;0
FR;2;2021-09-17;20916;47179;8782;10;42825;14631;6;0;0;5402064;4558260;73522;120;5062274;94235;23;0;0
FR;2;2021-09-18;9856;20959;3804;6;19595;6034;1;0;0;5411920;4579219;77326;126;5081869;100269;24;0;0
FR;2;2021-09-19;1166;2589;396;0;2532;631;0;0;0;5413086;4581808;77722;126;5084401;100900;24;0;0
FR;2;2021-09-20;7503;18702;3856;7;17025;6135;4;0;0;5420589;4600510;81578;133;5101426;107035;28;0;0
FR;2;2021-09-21;11215;29983;6495;5;26536;10744;3;0;0;5431804;4630493;88073;138;5127962;117779;31;0;0
FR;2;2021-09-22;9415;23545;5490;6;21193;8526;8;0;0;5441219;4654038;93563;144;5149155;126305;39;0;0
FR;2;2021-09-23;10730;28906;7881;10;24732;12647;10;0;0;5451949;4682944;101444;154;5173887;138952;49;0;0
FR;2;2021-09-24;15075;42947;10878;18;37281;17246;21;0;0;5467024;4725891;112322;172;5211168;156198;70;0;0
FR;2;2021-09-25;7258;18800;3965;9;17152;6121;3;0;0;5474282;4744691;116287;181;5228320;162319;73;0;0
FR;2;2021-09-26;1080;2543;495;0;2489;630;1;0;0;5475362;4747234;116782;181;5230809;162949;74;0;0
FR;2;2021-09-27;6312;16398;4287;8;14791;6532;2;0;0;5481674;4763632;121069;189;5245600;169481;76;0;0
FR;2;2021-09-28;9243;25573;7770;14;21719;12089;7;0;0;5490917;4789205;128839;203;5267319;181570;83;0;0
FR;2;2021-09-29;8081;20198;6067;25;17606;9259;8;0;0;5498998;4809403;134906;228;5284925;190829;91;0;0
FR;2;2021-09-30;9865;25839;9509;16;21640;14099;6;0;0;5508863;4835242;144415;244;5306565;204928;97;0;0
FR;2;2021-10-01;13979;35735;12921;25;30045;19328;9;0;0;5522842;4870977;157336;269;5336610;224256;106;0;0
FR;2;2021-10-02;6875;15934;4850;7;14226;7047;6;0;0;5529717;4886911;162186;276;5350836;231303;112;0;0
FR;2;2021-10-03;841;1907;492;1;1839;502;0;0;0;5530558;4888818;162678;277;5352675;231805;112;0;0
FR;2;2021-10-04;5826;13900;5516;5;12135;7854;6;0;0;5536384;4902718;168194;282;5364810;239659;118;0;0
FR;2;2021-10-05;9058;22573;11125;19;18533;15741;1;0;0;5545442;4925291;179319;301;5383343;255400;119;0;0
FR;2;2021-10-06;7785;17747;8243;11;15274;11090;4;0;0;5553227;4943038;187562;312;5398617;266490;123;0;0
FR;2;2021-10-07;9204;22215;12386;14;18008;16878;6;0;0;5562431;4965253;199948;326;5416625;283368;129;0;0
FR;2;2021-10-08;13432;32144;17348;28;26517;23609;11;0;0;5575863;4997397;217296;354;5443142;306977;140;0;0
FR;2;2021-10-09;6000;12847;6044;6;11381;7897;7;0;0;5581863;5010244;223340;360;5454523;314874;147;0;0
FR;2;2021-10-10;885;1592;436;2;1535;604;1;0;0;5582748;5011836;223776;362;5456058;315478;148;0;0
FR;2;2021-10-11;5607;11544;6455;17;9932;8829;3;0;0;5588355;5023380;230231;379;5465990;324307;151;0;0
FR;2;2021-10-12;8031;17790;12551;13;13921;16790;9;0;0;5596386;5041170;242782;392;5479911;341097;160;0;0
FR;2;2021-10-13;6947;14871;10256;12;11811;13663;7;0;0;5603333;5056041;253038;404;5491722;354760;167;0;0
FR;2;2021-10-14;8314;17941;14996;13;13556;19479;10;0;0;5611647;5073982;268034;417;5505278;374239;177;0;0
FR;2;2021-10-15;11856;26312;20902;26;19413;27982;4;0;0;5623503;5100294;288936;443;5524691;402221;181;0;0
FR;2;2021-10-16;5141;8728;1819;0;8172;3205;2;0;0;5628644;5109022;290755;443;5532863;405426;183;0;0
FR;2;2021-10-17;654;1150;185;0;1083;354;1;0;0;5629298;5110172;290940;443;5533946;405780;184;0;0
FR;2;2021-10-18;4564;7335;665;2;7242;1629;0;0;0;5633862;5117507;291605;445;5541188;407409;184;0;0
FR;2;2021-10-19;6239;9848;732;5;9653;2030;5;0;0;5640101;5127355;292337;450;5550841;409439;189;0;0
FR;2;2021-10-20;5170;8050;759;3;8173;1675;0;0;0;5645271;5135405;293096;453;5559014;411114;189;0;0
FR;2;2021-10-21;6090;9983;780;5;9841;2104;1;0;0;5651361;5145388;293876;458;5568855;413218;190;0;0
FR;2;2021-10-22;8452;14602;1151;4;14478;2891;2;0;0;5659813;5159990;295027;462;5583333;416109;192;0;0
FR;2;2021-10-23;3845;5993;587;0;6125;1235;3;0;0;5663658;5165983;295614;462;5589458;417344;195;0;0
FR;2;2021-10-24;494;882;101;0;900;204;0;0;0;5664152;5166865;295715;462;5590358;417548;195;0;0
FR;2;2021-10-25;3360;5343;307;1;5519;825;2;0;0;5667512;5172208;296022;463;5595877;418373;197;0;0
FR;2;2021-10-26;4177;7238;1134;4;7126;2024;5;0;0;5671689;5179446;297156;467;5603003;420397;202;0;0
FR;2;2021-10-27;3677;6586;1194;5;6448;1989;1;0;0;5675366;5186032;298350;472;5609451;422386;203;0;0
FR;2;2021-10-28;4597;7687;1737;3;7415;2746;1;0;0;5679963;5193719;300087;475;5616866;425132;204;0;0
FR;2;2021-10-29;5414;11082;2438;4;10692;3684;3;0;0;5685377;5204801;302525;479;5627558;428816;207;0;0
FR;2;2021-10-30;2749;4455;976;1;4450;1448;2;0;0;5688126;5209256;303501;480;5632008;430264;209;0;0
FR;2;2021-10-31;364;535;140;1;544;191;1;0;0;5688490;5209791;303641;481;5632552;430455;210;0;0
FR;2;2021-11-01;430;546;181;0;563;267;1;0;0;5688920;5210337;303822;481;5633115;430722;211;0;0
FR;2;2021-11-02;3294;6759;1184;0;6799;1771;5;0;0;5692214;5217096;305006;481;5639914;432493;216;0;0
FR;2;2021-11-03;3340;6227;1389;2;6311;1971;2;0;0;5695554;5223323;306395;483;5646225;434464;218;0;0
FR;2;2021-11-04;3987;7069;1769;4;7109;2495;3;0;0;5699541;5230392;308164;487;5653334;436959;221;0;0
FR;2;2021-11-05;5235;10502;2869;5;10215;3957;6;0;0;5704776;5240894;311033;492;5663549;440916;227;0;0
FR;2;2021-11-06;2597;4684;1407;0;4641;1824;2;0;0;5707373;5245578;312440;492;5668190;442740;229;0;0
FR;2;2021-11-07;506;862;221;0;869;291;2;0;0;5707879;5246440;312661;492;5669059;443031;231;0;0
FR;2;2021-11-08;2578;5348;1207;3;5268;1678;3;0;0;5710457;5251788;313868;495;5674327;444709;234;0;0
FR;2;2021-11-09;2749;6907;2402;5;6442;3181;2;0;0;5713206;5258695;316270;500;5680769;447890;236;0;0
FR;2;2021-11-10;2590;5668;5118;6;4761;6294;7;0;0;5715796;5264363;321388;506;5685530;454184;243;0;0
FR;2;2021-11-11;446;754;755;2;647;938;3;0;0;5716242;5265117;322143;508;5686177;455122;246;0;0
FR;2;2021-11-12;2953;8087;8982;8;6196;10932;9;0;0;5719195;5273204;331125;516;5692373;466054;255;0;0
FR;2;2021-11-13;1539;3372;3872;7;2720;4538;4;0;0;5720734;5276576;334997;523;5695093;470592;259;0;0
FR;2;2021-11-14;258;585;351;1;486;480;3;0;0;5720992;5277161;335348;524;5695579;471072;262;0;0
FR;2;2021-11-15;1621;3654;4449;8;2908;5329;16;0;0;5722613;5280815;339797;532;5698487;476401;278;0;0
FR;2;2021-11-16;2185;5875;8314;14;4152;10083;16;0;0;5724798;5286690;348111;546;5702639;486484;294;0;0
FR;2;2021-11-17;1740;4523;6634;8;3168;7852;5;0;0;5726538;5291213;354745;554;5705807;494336;299;0;0
FR;2;2021-11-18;2192;5920;9188;10;4018;11018;8;0;0;5728730;5297133;363933;564;5709825;505354;307;0;0
FR;2;2021-11-19;2701;7751;12981;19;4831;15480;12;0;0;5731431;5304884;376914;583;5714656;520834;319;0;0
FR;2;2021-11-20;1566;3333;5185;5;2351;6098;3;0;0;5732997;5308217;382099;588;5717007;526932;322;0;0
FR;2;2021-11-21;251;504;543;0;393;656;3;0;0;5733248;5308721;382642;588;5717400;527588;325;0;0
FR;2;2021-11-22;1278;2570;4485;5;1673;5397;9;0;0;5734526;5311291;387127;593;5719073;532985;334;0;0
FR;2;2021-11-23;1617;4277;8207;9;2536;9923;6;0;0;5736143;5315568;395334;602;5721609;542908;340;0;0
FR;2;2021-11-24;1421;3747;7486;14;2246;8736;9;0;0;5737564;5319315;402820;616;5723855;551644;349;0;0
FR;2;2021-11-25;1814;4863;11474;21;2682;13668;6;0;0;5739378;5324178;414294;637;5726537;565312;355;0;0
FR;2;2021-11-26;2541;7735;22676;31;3812;26091;14;0;0;5741919;5331913;436970;668;5730349;591403;369;0;0
FR;2;2021-11-27;1498;4144;12278;19;2126;14042;13;0;0;5743417;5336057;449248;687;5732475;605445;382;0;0
FR;2;2021-11-28;292;835;1976;3;478;2303;5;0;0;5743709;5336892;451224;690;5732953;607748;387;0;0
FR;2;2021-11-29;1449;4347;15099;23;2008;17269;25;0;0;5745158;5341239;466323;713;5734961;625017;412;0;0
FR;2;2021-11-30;1913;6658;26252;36;2640;30014;22;0;0;5747071;5347897;492575;749;5737601;655031;434;0;0
FR;2;2021-12-01;1918;6006;26211;31;2477;29519;20;0;0;5748989;5353903;518786;780;5740078;684550;454;0;0
FR;2;2021-12-02;1916;6780;37736;52;2112;41995;32;0;0;5750905;5360683;556522;832;5742190;726545;486;0;0
FR;2;2021-12-03;2558;10069;53644;111;3592;59391;31;0;0;5753463;5370752;610166;943;5745782;785936;517;0;0
FR;2;2021-12-04;1850;6275;37132;38;2185;40820;16;0;0;5755313;5377027;647298;981;5747967;826756;533;0;0
FR;2;2021-12-05;458;2242;14265;14;533;15990;7;0;0;5755771;5379269;661563;995;5748500;842746;540;0;0
FR;2;2021-12-06;2486;9844;77736;109;2697;84786;25;0;0;5758257;5389113;739299;1104;5751197;927532;565;0;0
FR;2;2021-12-07;3458;15288;122475;238;3743;133797;40;0;0;5761715;5404401;861774;1342;5754940;1061329;605;0;0
FR;2;2021-12-08;3725;15967;133225;330;3845;145413;54;0;0;5765440;5420368;994999;1672;5758785;1206742;659;0;0
FR;2;2021-12-09;4547;19627;170241;554;4167;185640;61;0;0;5769987;5439995;1165240;2226;5762952;1392382;720;0;0
FR;2;2021-12-10;4676;22806;188699;490;5010;206190;69;0;0;5774663;5462801;1353939;2716;5767962;1598572;789;0;0
FR;2;2021-12-11;3687;16620;132469;239;3664;144935;60;0;0;5778350;5479421;1486408;2955;5771626;1743507;849;0;0
FR;2;2021-12-12;1256;7119;59116;83;1016;65169;12;0;0;5779606;5486540;1545524;3038;5772642;1808676;861;0;0
FR;2;2021-12-13;5529;26811;220733;605;5223;243029;159;0;0;5785135;5513351;1766257;3643;5777865;2051705;1020;0;0
FR;2;2021-12-14;7019;37458;300806;909;6137;332277;190;0;0;5792154;5550809;2067063;4552;5784002;2383982;1210;0;0
FR;2;2021-12-15;6555;36215;285263;958;5866;315902;186;0;0;5798709;5587024;2352326;5510;5789868;2699884;1396;0;0
FR;2;2021-12-16;7764;37922;312181;982;6563;343824;186;0;0;5806473;5624946;2664507;6492;5796431;3043708;1582;0;0
FR;2;2021-12-17;8680;41187;327911;976;8020;360987;232;0;0;5815153;5666133;2992418;7468;5804451;3404695;1814;0;0
FR;2;2021-12-18;6515;26527;212374;448;4904;233673;120;0;0;5821668;5692660;3204792;7916;5809355;3638368;1934;0;0
FR;2;2021-12-19;2603;11403;90226;182;1655;100356;26;0;0;5824271;5704063;3295018;8098;5811010;3738724;1960;0;0
FR;2;2021-12-20;9548;33515;275258;707;6586;303403;209;0;0;5833819;5737578;3570276;8805;5817596;4042127;2169;0;0
